"loudness","tempo","energy","duration_ms","track_popularity","norm.loudness","norm.tempo","intensity","minutes","popularity"
-6.549,84.005,0.387,236001,63,0.836053894348637,0.350839458737053,0.300595188129472,3.93335,2
-4.817,126.892,0.884,174178,77,0.872346667225447,0.529953224189776,0.513868852321443,2.90296666666667,3
-6.954,100.098,0.739,96000,47,0.827567420321438,0.418050451052456,0.443161010243672,1.6,2
-7.548,172.73,0.676,201144,46,0.815120591748214,0.72139158035416,0.527423662868649,3.3524,2
-5.757,114.967,0.881,255391,47,0.852649665779603,0.480149515536251,0.502833283252216,4.25651666666667,2
-7.09,91.986,0.799,168933,57,0.824717641388848,0.384171399933177,0.452817919514776,2.81555,2
-5.047,85.013,0.711,223001,56,0.867527188148272,0.3550492816572,0.399507364502976,3.71668333333333,2
-9.9,122.074,0.529,194754,60,0.76583617961989,0.509831272970264,0.424331697783458,3.2459,2
-6.903,149.816,0.581,222852,61,0.82863608742116,0.625693284330104,0.459352398969648,3.7142,2
-2.845,142.959,0.889,203811,49,0.913668461748004,0.597055629802873,0.52412905601829,3.39685,2
-7.906,109.99,0.839,226873,32,0.807618967793307,0.459363514868025,0.496914849024906,3.78121666666667,1
-7.019,163.957,0.641,228501,63,0.826205393625715,0.684751921149348,0.499848842507878,3.80835,2
-7.582,131.009,0.499,252683,43,0.814408147015066,0.54714751085867,0.410579787947868,4.21138333333333,2
-6.146,86.01,0.577,255000,60,0.844498459862121,0.359213164049449,0.363904901395776,4.25,2
-6.726,164.113,0.785,185340,36,0.832344990884898,0.685403441363181,0.546019483492761,3.089,2
-11.507,89.121,0.669,269663,51,0.73216268885024,0.37220598062145,0.436347763923737,4.49438333333333,2
-11.958,91.924,0.499,180003,48,0.722712319007606,0.383912462412295,0.386733381134896,3.00005,2
-7.87,139.524,0.485,166378,43,0.808373321040169,0.582709655863682,0.419778778274504,2.77296666666667,2
-7.447,172.182,0.624,197092,40,0.817236971690799,0.719102906782492,0.508621978363898,3.28486666666667,2
-10.723,125.188,0.463,191067,49,0.748590826226348,0.522836618777147,0.4124152641836,3.18445,2
-6.723,80.004,0.594,198761,60,0.83240785365547,0.334129635816906,0.365240594053812,3.31268333333333,2
-6.988,97.936,0.764,222600,58,0.826854975588291,0.409021049114601,0.44872202450877,3.71,2
-6.565,105.061,0.678,197000,45,0.83571862623892,0.438777981957902,0.42701978523966,3.28333333333333,2
-9.123,103.047,0.564,200800,47,0.782117637197997,0.430366688940862,0.404083017247622,3.34666666666667,2
-6.432,78.106,0.803,211619,45,0.838505542400939,0.326202806548613,0.430232421382558,3.52698333333333,2
-6.409,85.048,0.891,218154,31,0.838987490308656,0.35519545606415,0.469069321918498,3.6359,1
-6.973,90.214,0.771,197251,53,0.82716928944115,0.376770798529903,0.440200503029584,3.28751666666667,2
-7.82,91.021,0.658,184817,37,0.809421033883033,0.380141162712997,0.409573376276655,3.08028333333333,2
-11.302,92.019,0.476,210858,31,0.736458311505983,0.384309221516873,0.37461697000363,3.5143,1
-7.72,84.953,0.427,149647,50,0.811516459568761,0.354798696959572,0.323427412463604,2.49411666666667,2
-8.656,175.951,0.623,166000,43,0.791903275150347,0.734843802205145,0.521980175684933,2.76666666666667,2
-12.304,85.076,0.455,177882,44,0.715462146134987,0.355312395589709,0.364950083151574,2.9647,2
-7.699,139.018,0.733,166000,37,0.811956498962764,0.580596391580354,0.50054663087253,2.76666666666667,2
-7.056,116.954,0.468,204629,71,0.825430086121996,0.488448045439358,0.377005986439121,3.41048333333333,3
-10.113,124.044,0.505,233273,50,0.761372922909289,0.51805880387571,0.42056196032214,3.88788333333333,2
-8.413,134.01,0.688,210663,53,0.796995159566666,0.559680922151687,0.483561920861674,3.51105,2
-6.017,189.995,0.828,275401,65,0.84720155899671,0.793497327096559,0.59143192269995,4.59001666666667,2
-6.4,82.202,0.801,182378,44,0.839176078620372,0.343309388573338,0.435044436650989,3.03963333333333,2
-9.244,83.084,0.631,201290,52,0.779582172118266,0.346992983628466,0.3994702705034,3.35483333333333,2
-5.014,176.219,0.799,157859,44,0.868218678624563,0.735963080521216,0.555581467298885,2.63098333333333,2
-5.229,173.975,0.74,220690,41,0.863713513400247,0.726591212829937,0.534292566476563,3.67816666666667,2
-6.872,90.142,0.798,187525,18,0.829285669383735,0.37647009689275,0.448394809169671,3.12541666666667,1
-6.253,82.504,0.704,289443,45,0.842256354378392,0.344570664884731,0.40210477016878,4.82405,2
-8.681,89.868,0.523,290787,49,0.791379418728915,0.375325760106916,0.368982113792667,4.84645,2
-9.014,99.996,0.503,191840,45,0.78440165119544,0.417624457066488,0.378740935290349,3.19733333333333,2
-3.798,89.991,0.826,202009,45,0.893699054963016,0.375839458737053,0.436046801258012,3.36681666666667,2
-7.357,81.116,0.877,195361,37,0.819122854807954,0.338773805546275,0.465550316912773,3.25601666666667,2
-10.454,88.041,0.565,219786,46,0.754227521320956,0.36769545606415,0.392822644914398,3.6631,2
-7.286,145.993,0.567,176507,39,0.820610607044821,0.609726862679586,0.452038751878255,2.94178333333333,2
-7.801,155.936,0.569,219712,38,0.809819164763322,0.651252923488139,0.470144586241606,3.66186666666667,2
-6.335,144.025,0.71,179429,37,0.840538105316095,0.601507684597394,0.490323193093766,2.99048333333333,2
-7.499,83.844,0.711,213160,45,0.81614735033422,0.350167056465085,0.415006568710288,3.55266666666667,2
-4.122,176.069,0.962,166905,47,0.886909875741257,0.735336618777147,0.603475581011963,2.78175,2
-8.377,165.951,0.614,211107,37,0.797749512813528,0.693079685933846,0.503110057706773,3.51845,2
-9.297,139.961,0.545,250032,39,0.77847159650483,0.584534747744738,0.450354383746636,4.1672,2
-8.3,158.145,0.555,281760,36,0.799362990591539,0.660478616772469,0.47203854206031,4.696,2
-11.375,89.981,0.46,193255,36,0.734928650755401,0.375797694620782,0.366956347955127,3.22091666666667,2
-1.743,83.034,0.871,172894,37,0.936760052804727,0.34678416304711,0.427008036747461,2.88156666666667,2
-6.809,102.889,0.735,250125,45,0.830605787565744,0.429706815903775,0.444700342779344,4.16875,2
-7.304,146.013,0.665,259285,40,0.82023343042139,0.609810390912128,0.484858986830246,4.32141666666667,2
-4.57,136.076,0.87,235097,42,0.877522368669195,0.568309388573338,0.520262339968048,3.91828333333333,2
-7.435,80.076,0.606,236906,36,0.817488422773086,0.334430337454059,0.374313971560324,3.94843333333333,2
-10.693,189.512,0.481,171789,35,0.749219453932066,0.791480120280655,0.50775355544953,2.86315,2
-7.884,80.02,0.65,171136,39,0.808079961444167,0.33419645840294,0.392038832319591,2.85226666666667,2
-5.809,131.012,0.732,241748,33,0.851560044423025,0.547160040093552,0.475866665223509,4.02913333333333,1
-7.433,87.018,0.602,183202,35,0.817530331286801,0.363422986969596,0.382630885227598,3.05336666666667,2
-7.265,164.065,0.598,201951,39,0.821050646438824,0.685202973605079,0.487384109055418,3.36585,2
-5.77,145.092,0.537,263387,0,0.852377260440458,0.605963915803542,0.430195551787694,4.38978333333333,1
-7.454,82.147,0.6,269840,21,0.817090291892798,0.343079685933846,0.375329798013683,4.49733333333333,1
-2.223,83.939,0.746,303667,55,0.926702009513233,0.350563815569663,0.389953935352143,5.06111666666667,2
-5.084,77.847,0.681,258987,60,0.866751880644553,0.325121115937187,0.379789745097545,4.31645,2
-9.163,139.935,0.733,260240,42,0.781279466923706,0.584426161042432,0.512048898039576,4.33733333333333,2
-2.729,159.709,0.878,237440,38,0.916099155543449,0.6670105245573,0.542970456337951,3.95733333333333,2
-6.314,143.07,0.818,299827,13,0.840978144710098,0.597519211493485,0.524847022261129,4.99711666666667,1
-6.571,125.006,0.656,426853,60,0.835592900697777,0.522076511861009,0.447494537054411,7.11421666666667,2
-7.219,93.334,0.814,306813,53,0.822014542254259,0.389801202806549,0.46059555351743,5.11355,2
-5.263,144.082,0.858,254707,0,0.8630010686671,0.60174574006014,0.53224822379768,4.24511666666667,1
-5.712,152.45,0.768,347507,0,0.853592607338181,0.636693952555964,0.517033781739261,5.79178333333333,1
-7.885,153.085,0.623,264133,42,0.80805900718731,0.639345973939191,0.484762322250627,4.40221666666667,2
-5.71,144.857,0.733,262787,33,0.853634515851895,0.604982459071166,0.494782647739757,4.37978333333333,1
-5.767,133.295,0.864,238467,47,0.85244012321103,0.556694787838289,0.522751554875753,3.97445,2
-4.389,146.934,0.815,273733,2,0.881315089160363,0.613656866020715,0.515780592286784,4.56221666666667,1
-3.815,90.986,0.582,301107,37,0.893342832596442,0.379994988306047,0.356217385236535,5.01845,2
-7.131,143.184,0.861,271053,51,0.8238585168577,0.597995322418978,0.545045601853759,4.51755,2
-3.402,191.692,0.77,264760,54,0.901996940678499,0.800584697627798,0.5561959189831,4.41266666666667,2
-2.983,98.579,0.891,216707,6,0.9107767743017,0.411706481790845,0.463976569163049,3.61178333333333,1
-5.795,123.894,0.781,226160,51,0.851853404019026,0.517432342131641,0.482192979370871,3.76933333333333,2
-3.703,160.023,0.678,241373,49,0.895689709364457,0.668321917808219,0.483544069481254,4.02288333333333,2
-5.338,143.975,0.837,258133,15,0.861429499402804,0.601298864016037,0.525623121537745,4.30221666666667,1
-5.324,153.897,0.978,304227,61,0.861722858998806,0.642737220180421,0.586338120393872,5.07045,2
-5.963,139.981,0.562,254400,56,0.848333088867003,0.58461827597728,0.432761729036759,4.24,2
-6.626,91.015,0.765,240613,55,0.834440416570626,0.380116104243234,0.436891895890869,4.01021666666667,2
-6.095,76.51,0.667,254493,35,0.845567126961842,0.319537253591714,0.380323375543291,4.24155,2
-5.224,144.423,0.848,292227,36,0.863818284684534,0.603169896424992,0.529117203913486,4.87045,2
-3.694,95.081,0.854,276040,45,0.895878297676173,0.397097393919145,0.451739698747657,4.60066666666667,2
-5.821,92.848,0.698,257267,29,0.851308593340737,0.387771466755763,0.411487624471675,4.28778333333333,1
-6.126,133.177,0.697,225187,54,0.844917544999267,0.556201971266288,0.469428142089007,3.75311666666667,2
-4.802,148.735,0.723,337640,27,0.872660981078306,0.621178583361176,0.490505867427623,5.62733333333333,1
-5.215,156.069,0.844,286427,54,0.864006872996249,0.651808386234547,0.543933837746099,4.77378333333333,2
-6.782,84.789,0.723,216933,65,0.83117155250089,0.354113765452723,0.415314070983944,3.61555,2
-4.582,156.932,0.6,244533,0,0.877270917586908,0.65541262946876,0.459380570627284,4.07555,1
-3.456,151.51,0.879,293680,50,0.900865410808206,0.632768125626462,0.536967571606085,4.89466666666667,2
-6.419,150.686,0.793,244987,21,0.838777947740084,0.629326762445707,0.527849604901874,4.08311666666667,1
-7.156,86.746,0.73,264507,19,0.823334660436268,0.362287003007016,0.42298411419025,4.40845,1
-3.553,174.067,0.888,228187,45,0.89883284789305,0.726975442699633,0.572047531602194,3.80311666666667,2
-2.832,97.044,0.734,230693,67,0.913940867087149,0.405295689943201,0.408451607618684,3.84488333333333,3
-4.765,84.878,0.812,278013,0,0.873436288582025,0.354485466087538,0.431016392501837,4.63355,1
-4.764,98.125,0.773,220840,0,0.873457242838883,0.409810390912128,0.436451049357749,3.68066666666667,1
-4.697,122.208,0.889,270200,35,0.87486117804832,0.510390912128299,0.50817657802666,4.50333333333333,2
-4.78,98.532,0.888,236640,40,0.873121974729166,0.41151019044437,0.475462738571735,3.944,2
-5.086,160.882,0.727,351053,47,0.866709972130838,0.671909455395924,0.510733161088362,5.85088333333333,2
-5.005,88.93,0.812,245200,1,0.868407266936278,0.371408286000668,0.438333673021463,4.08666666666667,1
-3.03,86.062,0.847,255227,48,0.909791924229407,0.359430337454059,0.432212804408217,4.25378333333333,2
-6.977,143.96,0.498,201587,61,0.827085472413721,0.60123621784163,0.42405024847597,3.35978333333333,2
-6.102,145.813,0.846,290760,49,0.845420447163841,0.608975108586702,0.536518220474287,4.846,2
-7.198,103.888,0.701,324373,63,0.822454581648262,0.433879051119278,0.437474823157005,5.40621666666667,2
-7.203,100.934,0.687,303027,59,0.822349810363975,0.421541931172736,0.428730706936254,5.05045,2
-6.209,96.862,0.68,170507,43,0.843178341680112,0.404535583027063,0.41378574711565,2.84178333333333,2
-5.187,101.865,0.79,189400,32,0.864593592188253,0.425430170397594,0.450278859403114,3.15666666666667,1
-4.893,96.046,0.772,215000,1,0.870754143704293,0.401127631139325,0.434124495811677,3.58333333333333,1
-6.584,174.039,0.74,229347,50,0.835320495358632,0.726858503174073,0.543846002605147,3.82245,2
-7.638,72.437,0.815,311640,28,0.813234708631059,0.302526729034414,0.434764006801118,5.194,1
-7.466,94.017,0.432,225319,22,0.816838840810511,0.392653691947878,0.335938283712456,3.75531666666667,1
-3.399,82.95,0.679,219653,32,0.902059803449071,0.346433344470431,0.37445784700712,3.66088333333333,1
-5.132,174.041,0.941,252733,42,0.865746076315404,0.726866855997327,0.600706926560641,4.21221666666667,2
-6.025,81.034,0.66,275267,45,0.847033924941852,0.33843133979285,0.383799138283666,4.58778333333333,2
-5.946,94.946,0.805,270507,77,0.848689311233577,0.396533578349482,0.450948089038635,4.50845,3
-7.104,96.681,0.697,237160,42,0.824424281792846,0.403779652522553,0.425451790243235,3.95266666666667,2
-6.108,109.964,0.923,290667,45,0.845294721622698,0.45925492816572,0.512320068847674,4.84445,2
-4.801,107.645,0.815,195107,48,0.872681935335163,0.449569829602406,0.463962631422414,3.25178333333333,2
-5.711,89.294,0.661,319240,56,0.853613561595038,0.372928499832944,0.393438312745968,5.32066666666667,2
-10.434,85.075,0.586,265200,59,0.754646606458102,0.355308219178082,0.39555387090666,4.42,2
-6.018,91.331,0.673,160173,41,0.847180604739853,0.381435850317407,0.402418415192518,2.66955,2
-5.8,172.392,0.834,317507,52,0.85174863273474,0.71997995322419,0.56741044016315,5.29178333333333,2
-7.643,144.153,0.584,390533,38,0.813129937346772,0.602042265285667,0.457637442646298,6.50888333333333,2
-9.72,89.66,0.593,309867,51,0.7696079458542,0.374457066488473,0.399283040211424,5.16445,2
-5.945,84.783,0.652,204160,37,0.848710265490434,0.35408870698296,0.385792813830842,3.40266666666667,2
-6.139,86.978,0.747,218787,9,0.844645139660122,0.36325593050451,0.421870263614796,3.64645,1
-6.881,94.983,0.671,195360,39,0.82909708107202,0.396688105579686,0.412863674835889,3.256,2
-3.194,82.766,0.917,214533,1,0.906355426104813,0.345664884731039,0.452103152875409,3.57555,1
-10.072,78.908,0.549,452836,33,0.762232047440438,0.329552288673572,0.372106747077711,7.54726666666667,1
-3.801,113.998,0.586,260480,48,0.893636192192444,0.476102572669562,0.389488793492373,4.34133333333333,2
-4.141,136.019,0.839,261973,57,0.886511744860969,0.568071333110591,0.506853196083208,4.36621666666667,2
-5.607,180.085,0.891,198015,36,0.855792804308195,0.752109087871701,0.595772094521169,3.30025,2
-4.576,168.114,0.929,236373,30,0.877396643128051,0.702113264283328,0.584572207051759,3.93955,1
-3.052,91.519,0.85,284907,63,0.909330930578547,0.382221015703308,0.440963361708254,4.74845,2
-10.523,92.869,0.52,232773,70,0.752781677597804,0.387859171399933,0.385025831267376,3.87955,3
-2.902,86.114,0.746,343040,23,0.912474069107139,0.35964751085867,0.397724480583844,5.71733333333333,1
-6.024,178.555,0.56,219332,70,0.847054879198709,0.745719178082192,0.486221432961161,3.65553333333333,3
-6.815,91.048,0.729,350120,65,0.8304800620246,0.38025392582693,0.426257954600776,5.83533333333333,2
-6.663,97.596,0.849,306120,38,0.833665109066907,0.407601069161377,0.474311986698156,5.102,2
-3.781,89.977,0.831,261267,34,0.89405527732959,0.375780988974273,0.437575237214895,4.35445,2
-12.433,92.112,0.663,176733,28,0.712759047000398,0.384697627798196,0.444979526932599,2.94555,1
-5.448,93.995,0.734,245813,67,0.859124531148503,0.392561810892082,0.42247909324786,4.09688333333333,3
-7.418,105.107,0.524,306467,35,0.81784464513966,0.43897009689275,0.381708483917697,5.10778333333333,2
-3.249,95.05,0.7,293053,66,0.905202941977663,0.396967925158704,0.39725499439368,4.88421666666667,3
-1.299,133.974,0.74,222293,71,0.94606374284936,0.559530571333111,0.451155609494583,3.70488333333333,3
-12.999,95.262,0.521,248867,73,0.700898937619177,0.397853324423655,0.405984795601493,4.14778333333333,3
-6.031,90.003,0.792,278693,33,0.846908199400708,0.375889575676579,0.44032712542529,4.64488333333333,1
-15.11,98.88,0.391,262333,47,0.656664501393458,0.412963581690611,0.382433026765718,4.37221666666667,2
-4.293,94.695,0.853,211493,72,0.883326697818662,0.395485299031072,0.455052867070804,3.52488333333333,3
-4.9,169.254,0.881,218698,23,0.870607463906293,0.706874373538256,0.572422303210654,3.64496666666667,1
-5.717,102.056,0.426,163133,42,0.853487836053894,0.426227865018376,0.332913342988161,2.71888333333333,2
-6.599,78.963,0.833,288173,29,0.835006181505773,0.329781991313064,0.44259193660243,4.80288333333333,1
-7.636,173.84,0.819,273427,57,0.813276617144773,0.726027397260274,0.5772502600385,4.55711666666667,2
-5.328,82.356,0.744,260000,74,0.861639041971376,0.343952555963916,0.408771171330846,4.33333333333333,3
-6.514,180.183,0.791,245360,20,0.836787293338642,0.752518376211159,0.568910360957506,4.08933333333333,1
-7.378,115.04,0.799,253520,60,0.818682815413951,0.480454393585032,0.48692385939036,4.22533333333333,2
-7.601,77.878,0.651,212653,67,0.814010016134778,0.325250584697628,0.387413522854283,3.54421666666667,3
-4.025,78.665,0.777,218627,31,0.888942438656413,0.328537420648179,0.405531660663922,3.64378333333333,1
-3.241,91.012,0.911,266973,45,0.905370576032521,0.380103575008353,0.461910999658611,4.44955,2
-5.943,90.013,0.416,236227,60,0.848752174004149,0.37593133979285,0.3143930552629,3.93711666666667,2
-8.145,87.059,0.756,303493,67,0.802610900404417,0.363594219846308,0.438994439813964,5.05821666666667,3
-8.332,109.601,0.65,123899,19,0.798692454372106,0.457738890745072,0.436348812124322,2.06498333333333,1
-5.77,94.551,0.57,86686,7,0.852377260440458,0.394883895756766,0.370835545105436,1.44476666666667,1
-5.115,95.525,0.722,231907,0,0.866102298681977,0.39895172068159,0.418283140666538,3.86511666666667,1
-5.298,160.125,0.829,169107,39,0.862267669677095,0.668747911794186,0.545160080705697,2.81845,2
-3.917,86.993,0.647,223067,62,0.891205498396999,0.363318576678917,0.373037692760639,3.71778333333333,2
-5.318,95.024,0.787,202160,40,0.861848584539949,0.396859338456398,0.440670251305483,3.36933333333333,2
-4.644,81.971,0.826,252840,45,0.875971753661757,0.342344637487471,0.430790961275238,4.214,2
